investigation_type,event_date,country,injury_severity,aircraft_damage,make,amateur_built,number_of_engines,engine_type,purpose_of_flight,total_fatal_injuries,total_uninjured,weather_condition,month,year,survival_type,total_injured,state
Accident,2016-05-02,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,MESA
Accident,2016-05-03,United States,Fatal,Destroyed,BEECH,No,1.0,reciprocating,Personal,3.0,0.0,IMC,5,2016,Fatal,0.0,SYOSSET
Accident,2016-05-03,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,NAKNEK
Accident,2016-05-04,United States,Non-Fatal,Substantial,ROCKWELL INTERNATIONAL,No,1.0,reciprocating,Instructional,0.0,2.0,VMC,5,2016,Non-Fatal,0.0,DURANGO
Accident,2016-05-04,United States,Non-Fatal,Substantial,ROBINSON HELICOPTER,No,1.0,reciprocating,Instructional,0.0,0.0,VMC,5,2016,Non-Fatal,2.0,TROUTDALE
Accident,2016-05-04,United States,Non-Fatal,Substantial,AIRBORNE,No,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,ARLINGTON
Accident,2016-05-04,United States,Non-Fatal,Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,No,1.0,turbo prop,Aerial Application,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,IOWA
Accident,2016-05-04,United States,Fatal,Substantial,MCDONNELL DOUGLAS HELICOPTER,No,1.0,turbo shaft,External Load,1.0,0.0,VMC,5,2016,Fatal,0.0,REEDSVILLE
Accident,2016-05-05,United States,Non-Fatal,Substantial,AIRBUS,No,1.0,turbo shaft,Other Work Use,0.0,0.0,VMC,5,2016,Non-Fatal,1.0,JUNEAU
Accident,2016-05-05,United States,Fatal,Destroyed,CESSNA,No,2.0,reciprocating,Instructional,1.0,0.0,VMC,5,2016,Fatal,1.0,NORTH LITTLE ROCK
Accident,2016-05-05,United States,Fatal,Destroyed,AIRBORNE WINDSPORTS PTY LTD,No,1.0,reciprocating,Personal,1.0,0.0,VMC,5,2016,Fatal,0.0,RUSH CITY
Accident,2016-05-05,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,2.0,VMC,5,2016,Non-Fatal,0.0,GAINESVILLE
Accident,2016-05-05,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,1.0,MCCARTHY
Accident,2016-05-06,United States,Non-Fatal,Substantial,ANTONOV,No,1.0,reciprocating,Personal,0.0,2.0,VMC,5,2016,Non-Fatal,0.0,SAN BERNARDINO
Accident,2016-05-06,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,RICHMOND
Accident,2016-05-06,United States,Non-Fatal,Substantial,STINSON,No,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,BATAVIA
Accident,2016-05-06,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,JASPER
Accident,2016-05-07,United States,Fatal,Substantial,BEECH,No,1.0,reciprocating,Instructional,1.0,0.0,VMC,5,2016,Fatal,1.0,SURPRISE
Accident,2016-05-07,United States,Fatal,Substantial,AIRBUS,No,1.0,turbo shaft,Other Work Use,1.0,0.0,IMC,5,2016,Fatal,0.0,SKAGWAY
Accident,2016-05-07,United States,Non-Fatal,Substantial,TAYLORCRAFT,No,1.0,reciprocating,Personal,0.0,0.0,VMC,5,2016,Non-Fatal,1.0,CRITZ
Accident,2016-05-07,United States,Non-Fatal,Substantial,BEECH,No,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,YUCCA VALLEY
Accident,2016-05-07,United States,Non-Fatal,Substantial,WACO CLASSIC AIRCRAFT,No,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,PACE
Accident,2016-05-07,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,2.0,VMC,5,2016,Non-Fatal,0.0,BLOOMINGTON
Accident,2016-05-07,United States,Non-Fatal,Substantial,BELL,No,1.0,turbo shaft,Aerial Application,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,MAXWELL
Accident,2016-05-08,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,0.0,VMC,5,2016,Non-Fatal,1.0,POMONA
Accident,2016-05-08,United States,Non-Fatal,Substantial,AIR TRACTOR INC,No,1.0,turbo prop,Aerial Application,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,OBERLIN
Accident,2016-05-09,United States,Non-Fatal,Substantial,AMERICAN CHAMPION AIRCRAFT,No,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,1.0,PLAINVIEW
Accident,2016-05-10,United States,Non-Fatal,Substantial,BEECH,No,1.0,reciprocating,Personal,0.0,0.0,VMC,5,2016,Non-Fatal,2.0,GROVELAND
Accident,2016-05-10,United States,Non-Fatal,Substantial,MOONEY AIRCRAFT CORP.,No,1.0,reciprocating,Personal,0.0,3.0,VMC,5,2016,Non-Fatal,0.0,AKRON
Accident,2016-05-10,United States,Non-Fatal,Substantial,BEECH,No,2.0,turbo prop,Instructional,0.0,4.0,VMC,5,2016,Non-Fatal,0.0,DEXTER
Accident,2016-05-11,United States,Non-Fatal,Substantial,GRENIER RAYMOND,Yes,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,1.0,KEENE
Accident,2016-05-11,United States,Non-Fatal,Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,No,1.0,turbo prop,Aerial Application,0.0,0.0,VMC,5,2016,Non-Fatal,1.0,LYONS POINT
Accident,2016-05-11,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,2.0,VMC,5,2016,Non-Fatal,0.0,SIMSBURY
Accident,2016-05-12,United States,Non-Fatal,Substantial,BOEING,No,1.0,reciprocating,Personal,0.0,2.0,VMC,5,2016,Non-Fatal,0.0,WINSLOW
Accident,2016-05-12,United States,Non-Fatal,Substantial,CESSNA,No,1.0,turbo prop,Skydiving,0.0,17.0,VMC,5,2016,Non-Fatal,1.0,ACAMPO
Accident,2016-05-12,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,2.0,VMC,5,2016,Non-Fatal,0.0,LEE'S SUMMIT
Accident,2016-05-12,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,WICKENBURG
Accident,2016-05-13,United States,Non-Fatal,Destroyed,SEGUIN,No,2.0,turbo jet,Flight Test,0.0,0.0,VMC,5,2016,Non-Fatal,1.0,MOJAVE
Accident,2016-05-13,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,0.0,VMC,5,2016,Non-Fatal,2.0,CALIFORNIA CITY
Accident,2016-05-13,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,LAS VEGAS
Accident,2016-05-13,United States,Fatal,Substantial,BELL,No,1.0,turbo shaft,Aerial Application,0.0,1.0,VMC,5,2016,Fatal,0.0,PORTIA
Accident,2016-05-13,United States,Non-Fatal,Substantial,CAMERON BALLOONS US,No,1.0,unknown,Business,0.0,0.0,VMC,5,2016,Non-Fatal,6.0,EDMOND
Accident,2016-05-13,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,3.0,VMC,5,2016,Non-Fatal,0.0,GALLATIN
Accident,2016-05-13,United States,Non-Fatal,Substantial,JEWETT BRANDON,Yes,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,MCKINNEY
Accident,2016-05-13,United States,Non-Fatal,Substantial,WACO,No,1.0,reciprocating,Personal,0.0,2.0,VMC,5,2016,Non-Fatal,0.0,MILLERSBURG
Accident,2016-05-13,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,CRYSTAL RIVER
Accident,2016-05-13,United States,Non-Fatal,Substantial,MOONEY,No,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,LITTLE ROCK
Accident,2016-05-14,United States,Fatal,Destroyed,GREG CONNELL,Yes,1.0,reciprocating,Air Race show,1.0,0.0,VMC,5,2016,Fatal,0.0,ATLANTA
Accident,2016-05-14,United States,Non-Fatal,Substantial,GLOBE,No,1.0,reciprocating,Personal,0.0,0.0,VMC,5,2016,Non-Fatal,2.0,HEDGESVILLE
Accident,2016-05-14,United States,Non-Fatal,Unknown,AIRBUS INDUSTRIE,No,2.0,turbo fan,Unknown,0.0,140.0,UNK,5,2016,Non-Fatal,1.0,PHILADELPHIA
Accident,2016-05-14,United States,Fatal,Destroyed,AIR TRACTOR INC,No,1.0,turbo prop,Aerial Application,1.0,0.0,VMC,5,2016,Fatal,0.0,WEST
Accident,2016-05-14,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,3.0,VMC,5,2016,Non-Fatal,0.0,WILLIAMSBURG
Accident,2016-05-14,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,3.0,VMC,5,2016,Non-Fatal,0.0,WASILLA
Accident,2016-05-14,United States,Non-Fatal,Substantial,MILLS GREGORY T,Yes,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,TYBEE ISLAND
Accident,2016-05-14,United States,Non-Fatal,Substantial,BEECH,No,1.0,reciprocating,Personal,0.0,0.0,VMC,5,2016,Non-Fatal,1.0,DELANO
Accident,2016-05-14,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,2.0,VMC,5,2016,Non-Fatal,0.0,SHAWNEE
Accident,2016-05-14,United States,Non-Fatal,Substantial,CIRRUS DESIGN CORP,No,1.0,reciprocating,Personal,0.0,4.0,VMC,5,2016,Non-Fatal,0.0,SOUTH ST PAUL
Accident,2016-05-15,United States,Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Personal,1.0,0.0,IMC,5,2016,Fatal,0.0,ALTADENA
Accident,2016-05-15,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,3.0,VMC,5,2016,Non-Fatal,0.0,ST. GEORGE
Accident,2016-05-15,United States,Non-Fatal,Substantial,CIRRUS DESIGN CORP,No,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,PAHOKEE
Accident,2016-05-15,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,2.0,VMC,5,2016,Non-Fatal,0.0,ALPINE
Accident,2016-05-15,United States,Non-Fatal,Substantial,SCHLEICHER,No,0.0,unknown,Personal,0.0,0.0,VMC,5,2016,Non-Fatal,1.0,FRANKTON
Accident,2016-05-16,United States,Fatal,Destroyed,BEECH,No,1.0,reciprocating,Personal,4.0,0.0,VMC,5,2016,Fatal,0.0,TUPELO
Accident,2016-05-16,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,0.0,VMC,5,2016,Non-Fatal,2.0,HOMESTEAD
Accident,2016-05-16,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,LAKE CITY
Accident,2016-05-16,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,3.0,VMC,5,2016,Non-Fatal,0.0,NEW ROADS
Accident,2016-05-17,United States,Non-Fatal,Destroyed,VAN B ANTHONY,Yes,1.0,reciprocating,Personal,0.0,0.0,VMC,5,2016,Non-Fatal,1.0,GRASS VALLEY
Accident,2016-05-17,United States,Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,1.0,0.0,VMC,5,2016,Fatal,0.0,WANTAGE
Accident,2016-05-18,United States,Fatal,Destroyed,NORTH AMERICAN,No,1.0,reciprocating,Business,2.0,0.0,VMC,5,2016,Fatal,0.0,MESA
Accident,2016-05-18,United States,Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,1.0,0.0,VMC,5,2016,Fatal,0.0,SHERIDAN LAKE
Accident,2016-05-18,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,CARBONDALE
Accident,2016-05-18,United States,Non-Fatal,Substantial,NORTH AMERICAN,No,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,MASON
Accident,2016-05-19,United States,Fatal,Substantial,BEECH,No,1.0,reciprocating,Personal,1.0,0.0,VMC,5,2016,Fatal,0.0,SEVIERVILLE
Accident,2016-05-19,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,REDDING
Accident,2016-05-19,United States,Non-Fatal,Substantial,LUSCOMBE,No,1.0,reciprocating,Instructional,0.0,2.0,VMC,5,2016,Non-Fatal,0.0,BLUE BELL
Accident,2016-05-19,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,BATAVIA
Accident,2016-05-19,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,NIKOLAI CREEK
Accident,2016-05-19,United States,Non-Fatal,Substantial,AERONCA,No,1.0,reciprocating,Personal,0.0,2.0,VMC,5,2016,Non-Fatal,0.0,VINTON
Accident,2016-05-19,United States,Non-Fatal,Substantial,WACO CLASSIC AIRCRAFT CORP,No,1.0,reciprocating,Personal,0.0,0.0,VMC,5,2016,Non-Fatal,2.0,WEST DES MOINES
Accident,2016-05-19,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,NEWPORT NEWS
Accident,2016-05-20,United States,Non-Fatal,Substantial,MICHAEL BURTON,Yes,1.0,reciprocating,Personal,0.0,0.0,VMC,5,2016,Non-Fatal,2.0,FRUITLAND
Accident,2016-05-20,United States,Non-Fatal,Substantial,BOEING,No,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,EL CAJON
Accident,2016-05-20,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,2.0,VMC,5,2016,Non-Fatal,0.0,WESTMINSTER
Accident,2016-05-21,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,CALHAN
Accident,2016-05-21,United States,Non-Fatal,Substantial,JOHN STEVEN CATURIA,Yes,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,2.0,BRAHAM
Accident,2016-05-21,United States,Non-Fatal,Substantial,BELL,No,1.0,turbo shaft,Aerial Application,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,WAITSBURG
Accident,2016-05-22,United States,Non-Fatal,Substantial,CZECH AIRCRAFT WORKS SPOL SRO,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,SANTA MONICA
Accident,2016-05-22,United States,Non-Fatal,Substantial,BEECH,No,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,MARINE CITY
Accident,2016-05-22,United States,Non-Fatal,Substantial,BEECH,No,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,GRIFFIN
Accident,2016-05-22,United States,Non-Fatal,Substantial,SIKES,Yes,1.0,reciprocating,Personal,0.0,0.0,VMC,5,2016,Non-Fatal,2.0,LAWRENCEBURG
Accident,2016-05-22,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Instructional,0.0,2.0,VMC,5,2016,Non-Fatal,0.0,SEWARD
Accident,2016-05-23,United States,Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Skydiving,5.0,0.0,VMC,5,2016,Fatal,0.0,HANAPEPE
Accident,2016-05-23,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,0.0,VMC,5,2016,Non-Fatal,1.0,MELROSE
Accident,2016-05-23,United States,Non-Fatal,Substantial,BEECH,No,1.0,reciprocating,Personal,0.0,0.0,VMC,5,2016,Non-Fatal,2.0,WAIANAE
Accident,2016-05-23,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Unknown,0.0,5.0,VMC,5,2016,Non-Fatal,0.0,CHINITA BAY
Accident,2016-05-23,United States,Non-Fatal,Substantial,RANS,No,1.0,reciprocating,Personal,0.0,0.0,VMC,5,2016,Non-Fatal,1.0,LODI
Accident,2016-05-24,United States,Non-Fatal,Substantial,CESSNA,No,2.0,turbo fan,Executive/corporate,0.0,1.0,VMC,5,2016,Non-Fatal,3.0,TEXARKANA
Accident,2016-05-24,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Aerial Application,0.0,0.0,VMC,5,2016,Non-Fatal,1.0,COZAD
Accident,2016-05-24,United States,Fatal,Destroyed,JIHLAVAN AIRPLANES SRO,No,1.0,reciprocating,Instructional,2.0,0.0,VMC,5,2016,Fatal,0.0,RHOADESVILLE
Accident,2016-05-24,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,2.0,VMC,5,2016,Non-Fatal,0.0,RENO
Accident,2016-05-25,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,2.0,VMC,5,2016,Non-Fatal,0.0,ANCHORAGE
Accident,2016-05-25,United States,Non-Fatal,Substantial,ROLLADEN-SCHNEIDER OHG,No,0.0,unknown,Personal,0.0,0.0,VMC,5,2016,Non-Fatal,1.0,BLAIRSTOWN
Incident,2016-05-25,United States,Non-Fatal,Minor,EMBRAER,No,1.0,unknown,Unknown,0.0,65.0,UNK,5,2016,Non-Fatal,0.0,BOSTON
Accident,2016-05-25,United States,Non-Fatal,Substantial,CHAMPION,No,1.0,reciprocating,Personal,0.0,0.0,VMC,5,2016,Non-Fatal,1.0,BROOKINGS
Accident,2016-05-27,United States,Non-Fatal,Substantial,HOWELL BOB,Yes,1.0,reciprocating,Personal,0.0,2.0,VMC,5,2016,Non-Fatal,0.0,MINDEN
Accident,2016-05-27,United States,Fatal,Substantial,REPUBLIC,No,1.0,reciprocating,Aerial Observation,1.0,0.0,VMC,5,2016,Fatal,0.0,NEW YORK
Accident,2016-05-27,United States,Non-Fatal,Substantial,CESSNA,No,2.0,reciprocating,Instructional,0.0,2.0,VMC,5,2016,Non-Fatal,0.0,SIOUX FALLS
Accident,2016-05-27,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,0.0,VMC,5,2016,Non-Fatal,1.0,ALBUQUERQUE
Accident,2016-05-27,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,PALMER
Accident,2016-05-27,United States,Non-Fatal,Substantial,CHAMPION,No,1.0,reciprocating,Personal,0.0,0.0,VMC,5,2016,Non-Fatal,1.0,GROVELAND
Accident,2016-05-27,United States,Non-Fatal,Substantial,DIAMOND AIRCRAFT IND INC,No,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,JACKSONVILLE
Accident,2016-05-28,United States,Fatal,Destroyed,MOORE JOSEPH O,Yes,1.0,reciprocating,Personal,2.0,0.0,VMC,5,2016,Fatal,0.0,SANTA PAULA
Accident,2016-05-28,United States,Non-Fatal,Substantial,LUSCOMBE,No,1.0,reciprocating,Personal,0.0,0.0,VMC,5,2016,Non-Fatal,1.0,MIDLAND
Accident,2016-05-28,United States,Non-Fatal,Substantial,ROBINSON HELICOPTER,No,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,SPRING BRANCH
Accident,2016-05-28,United States,Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Instructional,2.0,0.0,IMC,5,2016,Fatal,0.0,AVALON
Accident,2016-05-29,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,0.0,VMC,5,2016,Non-Fatal,2.0,PINE BLUFF
Accident,2016-05-29,United States,Non-Fatal,Substantial,AMERICAN CHAMPION AIRCRAFT,No,1.0,reciprocating,Personal,0.0,0.0,VMC,5,2016,Non-Fatal,2.0,WARNER
Accident,2016-05-29,United States,Non-Fatal,Substantial,HARRY OAS,Yes,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,CARLSBAD
Accident,2016-05-29,United States,Non-Fatal,Substantial,RAINBOW SKY REACH (PTY) LTD,No,1.0,reciprocating,Personal,0.0,2.0,VMC,5,2016,Non-Fatal,0.0,MACK
Accident,2016-05-29,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,0.0,VMC,5,2016,Non-Fatal,2.0,SHULIN LAKE
Accident,2016-05-30,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,0.0,VMC,5,2016,Non-Fatal,1.0,LAUREL
Accident,2016-05-30,United States,Fatal,Destroyed,CRIQUET AVIATION BOGOTA COLUMB,Yes,1.0,reciprocating,Personal,1.0,0.0,VMC,5,2016,Fatal,0.0,FORDSVILLE
Accident,2016-05-30,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,3.0,VMC,5,2016,Non-Fatal,0.0,SAGINAW
Accident,2016-05-30,United States,Non-Fatal,Substantial,BEECH,No,1.0,reciprocating,Personal,0.0,2.0,VMC,5,2016,Non-Fatal,0.0,CLINTONVILLE
Accident,2016-05-30,United States,Non-Fatal,Substantial,G ELWIN HALVORSEN,Yes,1.0,reciprocating,Personal,0.0,2.0,VMC,5,2016,Non-Fatal,0.0,GERLACH
Accident,2016-05-31,United States,Non-Fatal,Substantial,AMERICAN LEGEND AIRCRAFT CO,No,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,ELBERTA
Accident,2016-05-31,United States,Non-Fatal,Substantial,KOONS DONALD H,Yes,1.0,reciprocating,Personal,0.0,0.0,VMC,5,2016,Non-Fatal,2.0,ZANESVILLE
Accident,2016-05-31,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Instructional,0.0,2.0,VMC,5,2016,Non-Fatal,0.0,WADSWORTH
Accident,2016-05-31,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,1.0,VMC,5,2016,Non-Fatal,0.0,LUMBERTON
Accident,2016-06-01,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,1.0,VMC,6,2016,Non-Fatal,1.0,ELK RIVER
Accident,2016-06-01,United States,Non-Fatal,Substantial,AERONCA,No,1.0,reciprocating,Instructional,0.0,0.0,VMC,6,2016,Non-Fatal,2.0,TOUGHKENAMON
Accident,2016-06-01,United States,Non-Fatal,Substantial,AIR TRACTOR INC,No,1.0,turbo prop,Aerial Application,0.0,1.0,VMC,6,2016,Non-Fatal,0.0,NICOLAUS
Accident,2016-06-02,United States,Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Personal,1.0,0.0,VMC,6,2016,Fatal,0.0,PENWELL
Accident,2016-06-02,United States,Non-Fatal,Substantial,ROBINSON HELICOPTER,No,1.0,reciprocating,Instructional,0.0,2.0,VMC,6,2016,Non-Fatal,0.0,LAS VEGAS
Accident,2016-06-02,United States,Non-Fatal,Substantial,PIPER,No,1.0,turbo prop,Personal,0.0,2.0,VMC,6,2016,Non-Fatal,0.0,SEATTLE
Accident,2016-06-03,United States,Non-Fatal,Substantial,BELL,No,1.0,turbo shaft,Unknown,0.0,3.0,VMC,6,2016,Non-Fatal,1.0,MOUNTAIN CITY
Accident,2016-06-03,United States,Non-Fatal,Substantial,SMITH CAPELLA,Yes,1.0,reciprocating,Personal,0.0,0.0,VMC,6,2016,Non-Fatal,1.0,ALAMO
Accident,2016-06-03,United States,Non-Fatal,Substantial,STAUDACHER AIRCRAFT INC,Yes,1.0,reciprocating,Personal,0.0,1.0,VMC,6,2016,Non-Fatal,0.0,PROSPECT HEIGHTS
Accident,2016-06-04,United States,Non-Fatal,Substantial,MOONEY,No,1.0,reciprocating,Personal,0.0,1.0,VMC,6,2016,Non-Fatal,0.0,WILLIAMSTOWN
Accident,2016-06-04,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,0.0,VMC,6,2016,Non-Fatal,1.0,LODA
Accident,2016-06-04,United States,Non-Fatal,Substantial,AMERICAN CHAMPION AIRCRAFT,No,1.0,reciprocating,Personal,0.0,0.0,VMC,6,2016,Non-Fatal,1.0,BLACK DIAMOND
Accident,2016-06-05,United States,Non-Fatal,Substantial,BEECH,No,1.0,reciprocating,Personal,0.0,2.0,IMC,6,2016,Non-Fatal,0.0,FAIRFIELD
Accident,2016-06-05,United States,Non-Fatal,Substantial,BELLANCA,No,1.0,reciprocating,Personal,0.0,1.0,VMC,6,2016,Non-Fatal,0.0,FERNDALE
Accident,2016-06-05,United States,Non-Fatal,Substantial,MAULE,No,1.0,reciprocating,Personal,0.0,3.0,VMC,6,2016,Non-Fatal,0.0,HAMILTON
Accident,2016-06-05,United States,Non-Fatal,Substantial,AMERICAN AVIATION,No,1.0,reciprocating,Personal,0.0,2.0,VMC,6,2016,Non-Fatal,0.0,LONE PINE
Accident,2016-06-05,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,4.0,VMC,6,2016,Non-Fatal,0.0,HENDERSON
Accident,2016-06-05,United States,Non-Fatal,Substantial,CESSNA,No,1.0,turbo prop,Unknown,0.0,9.0,VMC,6,2016,Non-Fatal,0.0,FORT DODGE
Accident,2016-06-05,United States,Non-Fatal,Unknown,BOEING,No,2.0,turbo fan,Unknown,0.0,185.0,VMC,6,2016,Non-Fatal,1.0,LAS VEGAS
Accident,2016-06-06,United States,Fatal,Substantial,ROCKWELL,No,1.0,turbo prop,Aerial Application,1.0,0.0,VMC,6,2016,Fatal,0.0,DE SMET
Accident,2016-06-06,United States,Non-Fatal,Substantial,AIR TRACTOR INC,No,1.0,turbo prop,Other Work Use,0.0,1.0,VMC,6,2016,Non-Fatal,0.0,FAIRBANKS
Accident,2016-06-06,United States,Non-Fatal,Destroyed,AIR TRACTOR,No,1.0,turbo prop,Aerial Application,0.0,0.0,VMC,6,2016,Non-Fatal,1.0,ROPESVILLE
Accident,2016-06-06,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,2.0,VMC,6,2016,Non-Fatal,0.0,ARLINGTON
Accident,2016-06-06,United States,Non-Fatal,Substantial,BOBBI BOUCHER,Yes,1.0,reciprocating,Flight Test,0.0,0.0,VMC,6,2016,Non-Fatal,1.0,STAFFORD
Accident,2016-06-06,United States,Non-Fatal,Substantial,FLOHR DAVID J,Yes,1.0,reciprocating,Personal,0.0,1.0,VMC,6,2016,Non-Fatal,0.0,DECATUR
Accident,2016-06-07,United States,Fatal,Substantial,PRUSS RICHARD S,Yes,1.0,reciprocating,Personal,1.0,0.0,VMC,6,2016,Fatal,1.0,DE SMET
Accident,2016-06-07,United States,Non-Fatal,Substantial,ROBINSON HELICOPTER CO,No,1.0,reciprocating,Personal,0.0,1.0,VMC,6,2016,Non-Fatal,0.0,BEAUMONT
